Product Name,Product Description ,Manufacturer Name,SKU/Item Number ,MFG Sku ),Color Size Sku,Size Code,Weight (oz),Color 1 Name,Color 2 Name,Color 1 Hex Value,Color 2 Hex Value,Supplier Name ,Customer Price ,GTIN/UPC Code,Search Tags,Front Image,Back Image,Third Image,Fourth Image,Pre-Decorated Item,Max Imprint Colors,Minimum Per Order
7 Oz Yth Flc Hood,Delta Fleece Youth Lightweight Hoodie,Delta Apparel,90200Y,90200Y,90200YAKUS,A04,13.4272,NAVY,,,,DELTA APPAREL,7.86,027362136475,90200Y - Delta Apparel - 7 Oz Yth Flc Hood,https://www.deltaapparel.com/prodimg/hires/90200yAKU_120919151226.png,,,,,,
7 Oz Yth Flc Hood,Delta Fleece Youth Lightweight Hoodie,Delta Apparel,90200Y,90200Y,90200YAKUM,A05,14.8272,NAVY,,,,DELTA APPAREL,7.86,027362136468,90200Y - Delta Apparel - 7 Oz Yth Flc Hood,https://www.deltaapparel.com/prodimg/hires/90200yAKU_120919151226.png,,,,,,
7 Oz Yth Flc Hood,Delta Fleece Youth Lightweight Hoodie,Delta Apparel,90200Y,90200Y,90200YAKUL,A06,15.9600,NAVY,,,,DELTA APPAREL,7.86,027362136451,90200Y - Delta Apparel - 7 Oz Yth Flc Hood,https://www.deltaapparel.com/prodimg/hires/90200yAKU_120919151226.png,,,,,,
7 Oz Yth Flc Hood,Delta Fleece Youth Lightweight Hoodie,Delta Apparel,90200Y,90200Y,90200YAKUXL,A07,17.3600,NAVY,,,,DELTA APPAREL,7.86,027362136482,90200Y - Delta Apparel - 7 Oz Yth Flc Hood,https://www.deltaapparel.com/prodimg/hires/90200yAKU_120919151226.png,,,,,,
7 Oz Yth Flc Hood,Delta Fleece Youth Lightweight Hoodie,Delta Apparel,90200Y,90200Y,90200YBTZXS,A03,16.0000,ROYAL,,,,DELTA APPAREL,7.86,027362136543,90200Y - Delta Apparel - 7 Oz Yth Flc Hood,https://www.deltaapparel.com/prodimg/hires/90200yBTZ.png,,,,,,
7 Oz Yth Flc Hood,Delta Fleece Youth Lightweight Hoodie,Delta Apparel,90200Y,90200Y,90200YBTZS,A04,13.4272,ROYAL,,,,DELTA APPAREL,7.86,027362136529,90200Y - Delta Apparel - 7 Oz Yth Flc Hood,https://www.deltaapparel.com/prodimg/hires/90200yBTZ.png,,,,,,
7 Oz Yth Flc Hood,Delta Fleece Youth Lightweight Hoodie,Delta Apparel,90200Y,90200Y,90200YBTZM,A05,14.8272,ROYAL,,,,DELTA APPAREL,7.86,027362136512,90200Y - Delta Apparel - 7 Oz Yth Flc Hood,https://www.deltaapparel.com/prodimg/hires/90200yBTZ.png,,,,,,
7 Oz Yth Flc Hood,Delta Fleece Youth Lightweight Hoodie,Delta Apparel,90200Y,90200Y,90200YBTZL,A06,15.9600,ROYAL,,,,DELTA APPAREL,7.86,027362136505,90200Y - Delta Apparel - 7 Oz Yth Flc Hood,https://www.deltaapparel.com/prodimg/hires/90200yBTZ.png,,,,,,
7 Oz Yth Flc Hood,Delta Fleece Youth Lightweight Hoodie,Delta Apparel,90200Y,90200Y,90200YBTZXL,A07,17.3600,ROYAL,,,,DELTA APPAREL,7.86,027362136536,90200Y - Delta Apparel - 7 Oz Yth Flc Hood,https://www.deltaapparel.com/prodimg/hires/90200yBTZ.png,,,,,,
7 Oz Yth Flc Hood,Delta Fleece Youth Lightweight Hoodie,Delta Apparel,90200Y,90200Y,90200YEGKXS,A03,16.0000,BLACK,,,,DELTA APPAREL,7.86,027362136598,90200Y - Delta Apparel - 7 Oz Yth Flc Hood,https://www.deltaapparel.com/prodimg/hires/90200yEGK.png,,,,,,
7 Oz Yth Flc Hood,Delta Fleece Youth Lightweight Hoodie,Delta Apparel,90200Y,90200Y,90200YEGKS,A04,13.4272,BLACK,,,,DELTA APPAREL,7.86,027362136574,90200Y - Delta Apparel - 7 Oz Yth Flc Hood,https://www.deltaapparel.com/prodimg/hires/90200yEGK.png,,,,,,
7 Oz Yth Flc Hood,Delta Fleece Youth Lightweight Hoodie,Delta Apparel,90200Y,90200Y,90200YEGKM,A05,14.8272,BLACK,,,,DELTA APPAREL,7.86,027362136567,90200Y - Delta Apparel - 7 Oz Yth Flc Hood,https://www.deltaapparel.com/prodimg/hires/90200yEGK.png,,,,,,
7 Oz Yth Flc Hood,Delta Fleece Youth Lightweight Hoodie,Delta Apparel,90200Y,90200Y,90200YEGKL,A06,15.9600,BLACK,,,,DELTA APPAREL,7.86,027362136550,90200Y - Delta Apparel - 7 Oz Yth Flc Hood,https://www.deltaapparel.com/prodimg/hires/90200yEGK.png,,,,,,
7 Oz Yth Flc Hood,Delta Fleece Youth Lightweight Hoodie,Delta Apparel,90200Y,90200Y,90200YEGKXL,A07,17.3600,BLACK,,,,DELTA APPAREL,7.86,027362136581,90200Y - Delta Apparel - 7 Oz Yth Flc Hood,https://www.deltaapparel.com/prodimg/hires/90200yEGK.png,,,,,,
7 Oz Yth Flc Hood,Delta Fleece Youth Lightweight Hoodie,Delta Apparel,90200Y,90200Y,90200YF3ZXS,A03,16.0000,RED,,,,DELTA APPAREL,7.86,027362136642,90200Y - Delta Apparel - 7 Oz Yth Flc Hood,https://www.deltaapparel.com/prodimg/hires/90200yF3Z.png,,,,,,
7 Oz Yth Flc Hood,Delta Fleece Youth Lightweight Hoodie,Delta Apparel,90200Y,90200Y,90200YF3ZS,A04,13.4272,RED,,,,DELTA APPAREL,7.86,027362136628,90200Y - Delta Apparel - 7 Oz Yth Flc Hood,https://www.deltaapparel.com/prodimg/hires/90200yF3Z.png,,,,,,
7 Oz Yth Flc Hood,Delta Fleece Youth Lightweight Hoodie,Delta Apparel,90200Y,90200Y,90200YF3ZM,A05,14.8272,RED,,,,DELTA APPAREL,7.86,027362136611,90200Y - Delta Apparel - 7 Oz Yth Flc Hood,https://www.deltaapparel.com/prodimg/hires/90200yF3Z.png,,,,,,
7 Oz Yth Flc Hood,Delta Fleece Youth Lightweight Hoodie,Delta Apparel,90200Y,90200Y,90200YF3ZL,A06,15.9600,RED,,,,DELTA APPAREL,7.86,027362136604,90200Y - Delta Apparel - 7 Oz Yth Flc Hood,https://www.deltaapparel.com/prodimg/hires/90200yF3Z.png,,,,,,
7 Oz Yth Flc Hood,Delta Fleece Youth Lightweight Hoodie,Delta Apparel,90200Y,90200Y,90200YF3ZXL,A07,17.3600,RED,,,,DELTA APPAREL,7.86,027362136635,90200Y - Delta Apparel - 7 Oz Yth Flc Hood,https://www.deltaapparel.com/prodimg/hires/90200yF3Z.png,,,,,,
7 Oz Yth Flc Hood,Delta Fleece Youth Lightweight Hoodie,Delta Apparel,90200Y,90200Y,90200YKXHXS,A03,16.0000,ATHLETIC HEATHER,,,,DELTA APPAREL,7.86,027362136697,90200Y - Delta Apparel - 7 Oz Yth Flc Hood,https://www.deltaapparel.com/prodimg/hires/90200yKXH.png,,,,,,
7 Oz Yth Flc Hood,Delta Fleece Youth Lightweight Hoodie,Delta Apparel,90200Y,90200Y,90200YKXHS,A04,13.4272,ATHLETIC HEATHER,,,,DELTA APPAREL,7.86,027362136673,90200Y - Delta Apparel - 7 Oz Yth Flc Hood,https://www.deltaapparel.com/prodimg/hires/90200yKXH.png,,,,,,
7 Oz Yth Flc Hood,Delta Fleece Youth Lightweight Hoodie,Delta Apparel,90200Y,90200Y,90200YKXHM,A05,14.8272,ATHLETIC HEATHER,,,,DELTA APPAREL,7.86,027362136666,90200Y - Delta Apparel - 7 Oz Yth Flc Hood,https://www.deltaapparel.com/prodimg/hires/90200yKXH.png,,,,,,
7 Oz Yth Flc Hood,Delta Fleece Youth Lightweight Hoodie,Delta Apparel,90200Y,90200Y,90200YKXHL,A06,15.9600,ATHLETIC HEATHER,,,,DELTA APPAREL,7.86,027362136659,90200Y - Delta Apparel - 7 Oz Yth Flc Hood,https://www.deltaapparel.com/prodimg/hires/90200yKXH.png,,,,,,
7 Oz Yth Flc Hood,Delta Fleece Youth Lightweight Hoodie,Delta Apparel,90200Y,90200Y,90200YKXHXL,A07,17.3600,ATHLETIC HEATHER,,,,DELTA APPAREL,7.86,027362136680,90200Y - Delta Apparel - 7 Oz Yth Flc Hood,https://www.deltaapparel.com/prodimg/hires/90200yKXH.png,,,,,,
7 Oz Yth Flc Hood,Delta Fleece Youth Lightweight Hoodie,Delta Apparel,90200Y,90200Y,90200YND3XS,A03,16.0000,WHITE,,,,DELTA APPAREL,7.86,027362136741,90200Y - Delta Apparel - 7 Oz Yth Flc Hood,https://www.deltaapparel.com/prodimg/hires/90200yND3.png,,,,,,
7 Oz Yth Flc Hood,Delta Fleece Youth Lightweight Hoodie,Delta Apparel,90200Y,90200Y,90200YND3S,A04,13.4272,WHITE,,,,DELTA APPAREL,7.86,027362136727,90200Y - Delta Apparel - 7 Oz Yth Flc Hood,https://www.deltaapparel.com/prodimg/hires/90200yND3.png,,,,,,
7 Oz Yth Flc Hood,Delta Fleece Youth Lightweight Hoodie,Delta Apparel,90200Y,90200Y,90200YND3M,A05,14.8272,WHITE,,,,DELTA APPAREL,7.86,027362136710,90200Y - Delta Apparel - 7 Oz Yth Flc Hood,https://www.deltaapparel.com/prodimg/hires/90200yND3.png,,,,,,
7 Oz Yth Flc Hood,Delta Fleece Youth Lightweight Hoodie,Delta Apparel,90200Y,90200Y,90200YND3L,A06,15.9600,WHITE,,,,DELTA APPAREL,7.86,027362136703,90200Y - Delta Apparel - 7 Oz Yth Flc Hood,https://www.deltaapparel.com/prodimg/hires/90200yND3.png,,,,,,
7 Oz Yth Flc Hood,Delta Fleece Youth Lightweight Hoodie,Delta Apparel,90200Y,90200Y,90200YND3XL,A07,17.3600,WHITE,,,,DELTA APPAREL,7.86,027362136734,90200Y - Delta Apparel - 7 Oz Yth Flc Hood,https://www.deltaapparel.com/prodimg/hires/90200yND3.png,,,,,,
7 Oz Fleece Hood,Delta Fleece Adult Snow Heather French Terry Hoodie,Delta Apparel,94200,94200,94200K45XS,A03,12.4928,ROYAL SNOW HEATHER,,#7E92C7,,DELTA APPAREL,10.75,027362088781,94200 - Delta Apparel - 7 Oz Fleece Hood,https://www.deltaapparel.com/prodimg/hires/94200K45_072319111851.png,,,,,,
7 Oz Fleece Hood,Delta Fleece Adult Snow Heather French Terry Hoodie,Delta Apparel,94200,94200,94200K45S,A04,13.5600,ROYAL SNOW HEATHER,,#7E92C7,,DELTA APPAREL,10.75,027362088767,94200 - Delta Apparel - 7 Oz Fleece Hood,https://www.deltaapparel.com/prodimg/hires/94200K45_072319111851.png,,,,,,
7 Oz Fleece Hood,Delta Fleece Adult Snow Heather French Terry Hoodie,Delta Apparel,94200,94200,94200K45M,A05,14.4272,ROYAL SNOW HEATHER,,#7E92C7,,DELTA APPAREL,10.75,027362088750,94200 - Delta Apparel - 7 Oz Fleece Hood,https://www.deltaapparel.com/prodimg/hires/94200K45_072319111851.png,,,,,,
7 Oz Fleece Hood,Delta Fleece Adult Snow Heather French Terry Hoodie,Delta Apparel,94200,94200,94200K45L,A06,15.8336,ROYAL SNOW HEATHER,,#7E92C7,,DELTA APPAREL,10.75,027362088743,94200 - Delta Apparel - 7 Oz Fleece Hood,https://www.deltaapparel.com/prodimg/hires/94200K45_072319111851.png,,,,,,
7 Oz Fleece Hood,Delta Fleece Adult Snow Heather French Terry Hoodie,Delta Apparel,94200,94200,94200K45XL,A07,16.3664,ROYAL SNOW HEATHER,,#7E92C7,,DELTA APPAREL,10.75,027362088774,94200 - Delta Apparel - 7 Oz Fleece Hood,https://www.deltaapparel.com/prodimg/hires/94200K45_072319111851.png,,,,,,
7 Oz Fleece Hood,Delta Fleece Adult Snow Heather French Terry Hoodie,Delta Apparel,94200,94200,94200K452X,A08,17.3664,ROYAL SNOW HEATHER,,#7E92C7,,DELTA APPAREL,11.73,027362088804,94200 - Delta Apparel - 7 Oz Fleece Hood,https://www.deltaapparel.com/prodimg/hires/94200K45_072319111851.png,,,,,,
7 Oz Fleece Hood,Delta Fleece Adult Snow Heather French Terry Hoodie,Delta Apparel,94200,94200,94200K453X,A11,18.7008,ROYAL SNOW HEATHER,,#7E92C7,,DELTA APPAREL,12.76,027362088811,94200 - Delta Apparel - 7 Oz Fleece Hood,https://www.deltaapparel.com/prodimg/hires/94200K45_072319111851.png,,,,,,
7 Oz Fleece Hood,Delta Fleece Adult Snow Heather French Terry Hoodie,Delta Apparel,94200,94200,94200K46XS,A03,12.4928,DENIM SNOW HEATHER,,#637285,,DELTA APPAREL,10.75,027362088866,94200 - Delta Apparel - 7 Oz Fleece Hood,https://www.deltaapparel.com/prodimg/hires/94200K46_072319111900.png,,,,,,
7 Oz Fleece Hood,Delta Fleece Adult Snow Heather French Terry Hoodie,Delta Apparel,94200,94200,94200K46S,A04,13.5600,DENIM SNOW HEATHER,,#637285,,DELTA APPAREL,10.75,027362088842,94200 - Delta Apparel - 7 Oz Fleece Hood,https://www.deltaapparel.com/prodimg/hires/94200K46_072319111900.png,,,,,,
7 Oz Fleece Hood,Delta Fleece Adult Snow Heather French Terry Hoodie,Delta Apparel,94200,94200,94200K46M,A05,14.4272,DENIM SNOW HEATHER,,#637285,,DELTA APPAREL,10.75,027362088835,94200 - Delta Apparel - 7 Oz Fleece Hood,https://www.deltaapparel.com/prodimg/hires/94200K46_072319111900.png,,,,,,
7 Oz Fleece Hood,Delta Fleece Adult Snow Heather French Terry Hoodie,Delta Apparel,94200,94200,94200K46L,A06,15.8336,DENIM SNOW HEATHER,,#637285,,DELTA APPAREL,10.75,027362088828,94200 - Delta Apparel - 7 Oz Fleece Hood,https://www.deltaapparel.com/prodimg/hires/94200K46_072319111900.png,,,,,,
7 Oz Fleece Hood,Delta Fleece Adult Snow Heather French Terry Hoodie,Delta Apparel,94200,94200,94200K46XL,A07,16.3664,DENIM SNOW HEATHER,,#637285,,DELTA APPAREL,10.75,027362088859,94200 - Delta Apparel - 7 Oz Fleece Hood,https://www.deltaapparel.com/prodimg/hires/94200K46_072319111900.png,,,,,,
7 Oz Fleece Hood,Delta Fleece Adult Snow Heather French Terry Hoodie,Delta Apparel,94200,94200,94200K462X,A08,17.3664,DENIM SNOW HEATHER,,#637285,,DELTA APPAREL,11.73,027362088880,94200 - Delta Apparel - 7 Oz Fleece Hood,https://www.deltaapparel.com/prodimg/hires/94200K46_072319111900.png,,,,,,
7 Oz Fleece Hood,Delta Fleece Adult Snow Heather French Terry Hoodie,Delta Apparel,94200,94200,94200K463X,A11,18.7008,DENIM SNOW HEATHER,,#637285,,DELTA APPAREL,12.76,027362088897,94200 - Delta Apparel - 7 Oz Fleece Hood,https://www.deltaapparel.com/prodimg/hires/94200K46_072319111900.png,,,,,,
7 Oz Fleece Hood,Delta Fleece Adult Snow Heather French Terry Hoodie,Delta Apparel,94200,94200,94200K47XS,A03,12.4928,GRAPHITE SNOW HEATHER,,#7F7C83,,DELTA APPAREL,10.75,027362088941,94200 - Delta Apparel - 7 Oz Fleece Hood,https://www.deltaapparel.com/prodimg/hires/94200K47_072319111909.png,,,,,,
7 Oz Fleece Hood,Delta Fleece Adult Snow Heather French Terry Hoodie,Delta Apparel,94200,94200,94200K47S,A04,13.5600,GRAPHITE SNOW HEATHER,,#7F7C83,,DELTA APPAREL,10.75,027362088927,94200 - Delta Apparel - 7 Oz Fleece Hood,https://www.deltaapparel.com/prodimg/hires/94200K47_072319111909.png,,,,,,
7 Oz Fleece Hood,Delta Fleece Adult Snow Heather French Terry Hoodie,Delta Apparel,94200,94200,94200K47M,A05,14.4272,GRAPHITE SNOW HEATHER,,#7F7C83,,DELTA APPAREL,10.75,027362088910,94200 - Delta Apparel - 7 Oz Fleece Hood,https://www.deltaapparel.com/prodimg/hires/94200K47_072319111909.png,,,,,,
7 Oz Fleece Hood,Delta Fleece Adult Snow Heather French Terry Hoodie,Delta Apparel,94200,94200,94200K47L,A06,15.8336,GRAPHITE SNOW HEATHER,,#7F7C83,,DELTA APPAREL,10.75,027362088903,94200 - Delta Apparel - 7 Oz Fleece Hood,https://www.deltaapparel.com/prodimg/hires/94200K47_072319111909.png,,,,,,
7 Oz Fleece Hood,Delta Fleece Adult Snow Heather French Terry Hoodie,Delta Apparel,94200,94200,94200K47XL,A07,16.3664,GRAPHITE SNOW HEATHER,,#7F7C83,,DELTA APPAREL,10.75,027362088934,94200 - Delta Apparel - 7 Oz Fleece Hood,https://www.deltaapparel.com/prodimg/hires/94200K47_072319111909.png,,,,,,
7 Oz Fleece Hood,Delta Fleece Adult Snow Heather French Terry Hoodie,Delta Apparel,94200,94200,94200K472X,A08,17.3664,GRAPHITE SNOW HEATHER,,#7F7C83,,DELTA APPAREL,11.73,027362088965,94200 - Delta Apparel - 7 Oz Fleece Hood,https://www.deltaapparel.com/prodimg/hires/94200K47_072319111909.png,,,,,,
7 Oz Fleece Hood,Delta Fleece Adult Snow Heather French Terry Hoodie,Delta Apparel,94200,94200,94200K473X,A11,18.7008,GRAPHITE SNOW HEATHER,,#7F7C83,,DELTA APPAREL,12.76,027362088972,94200 - Delta Apparel - 7 Oz Fleece Hood,https://www.deltaapparel.com/prodimg/hires/94200K47_072319111909.png,,,,,,
7 Oz Fleece Hood,Delta Fleece Adult Snow Heather French Terry Hoodie,Delta Apparel,94200,94200,94200K48XS,A03,12.4928,BLACK SNOW HEATHER,,#383838,,DELTA APPAREL,10.75,027362089023,94200 - Delta Apparel - 7 Oz Fleece Hood,https://www.deltaapparel.com/prodimg/hires/94200K48_072319111917.png,,,,,,
7 Oz Fleece Hood,Delta Fleece Adult Snow Heather French Terry Hoodie,Delta Apparel,94200,94200,94200K48S,A04,13.5600,BLACK SNOW HEATHER,,#383838,,DELTA APPAREL,10.75,027362089009,94200 - Delta Apparel - 7 Oz Fleece Hood,https://www.deltaapparel.com/prodimg/hires/94200K48_072319111917.png,,,,,,
7 Oz Fleece Hood,Delta Fleece Adult Snow Heather French Terry Hoodie,Delta Apparel,94200,94200,94200K48M,A05,14.4272,BLACK SNOW HEATHER,,#383838,,DELTA APPAREL,10.75,027362088996,94200 - Delta Apparel - 7 Oz Fleece Hood,https://www.deltaapparel.com/prodimg/hires/94200K48_072319111917.png,,,,,,
7 Oz Fleece Hood,Delta Fleece Adult Snow Heather French Terry Hoodie,Delta Apparel,94200,94200,94200K48L,A06,15.8336,BLACK SNOW HEATHER,,#383838,,DELTA APPAREL,10.75,027362088989,94200 - Delta Apparel - 7 Oz Fleece Hood,https://www.deltaapparel.com/prodimg/hires/94200K48_072319111917.png,,,,,,
7 Oz Fleece Hood,Delta Fleece Adult Snow Heather French Terry Hoodie,Delta Apparel,94200,94200,94200K48XL,A07,16.3664,BLACK SNOW HEATHER,,#383838,,DELTA APPAREL,10.75,027362089016,94200 - Delta Apparel - 7 Oz Fleece Hood,https://www.deltaapparel.com/prodimg/hires/94200K48_072319111917.png,,,,,,
7 Oz Fleece Hood,Delta Fleece Adult Snow Heather French Terry Hoodie,Delta Apparel,94200,94200,94200K482X,A08,17.3664,BLACK SNOW HEATHER,,#383838,,DELTA APPAREL,11.73,027362089047,94200 - Delta Apparel - 7 Oz Fleece Hood,https://www.deltaapparel.com/prodimg/hires/94200K48_072319111917.png,,,,,,
7 Oz Fleece Hood,Delta Fleece Adult Snow Heather French Terry Hoodie,Delta Apparel,94200,94200,94200K483X,A11,18.7008,BLACK SNOW HEATHER,,#383838,,DELTA APPAREL,12.76,027362089054,94200 - Delta Apparel - 7 Oz Fleece Hood,https://www.deltaapparel.com/prodimg/hires/94200K48_072319111917.png,,,,,,
7 Oz Fleece Hood,Delta Fleece Adult Snow Heather French Terry Hoodie,Delta Apparel,94200,94200,94200KLLXS,A03,12.4928,GRAPHITE SNOW HEATHER,,,,DELTA APPAREL,10.75,,94200 - Delta Apparel - 7 Oz Fleece Hood,https://www.deltaapparel.com/prodimg/hires/94200KLL.png,,,,,,
7 Oz Fleece Hood,Delta Fleece Adult Snow Heather French Terry Hoodie,Delta Apparel,94200,94200,94200KLLS,A04,13.5600,GRAPHITE SNOW HEATHER,,,,DELTA APPAREL,10.75,,94200 - Delta Apparel - 7 Oz Fleece Hood,https://www.deltaapparel.com/prodimg/hires/94200KLL.png,,,,,,
7 Oz Fleece Hood,Delta Fleece Adult Snow Heather French Terry Hoodie,Delta Apparel,94200,94200,94200KLLM,A05,14.4272,GRAPHITE SNOW HEATHER,,,,DELTA APPAREL,10.75,,94200 - Delta Apparel - 7 Oz Fleece Hood,https://www.deltaapparel.com/prodimg/hires/94200KLL.png,,,,,,
7 Oz Fleece Hood,Delta Fleece Adult Snow Heather French Terry Hoodie,Delta Apparel,94200,94200,94200KLLL,A06,15.8336,GRAPHITE SNOW HEATHER,,,,DELTA APPAREL,10.75,,94200 - Delta Apparel - 7 Oz Fleece Hood,https://www.deltaapparel.com/prodimg/hires/94200KLL.png,,,,,,
7 Oz Fleece Hood,Delta Fleece Adult Snow Heather French Terry Hoodie,Delta Apparel,94200,94200,94200KLLXL,A07,16.3664,GRAPHITE SNOW HEATHER,,,,DELTA APPAREL,10.75,,94200 - Delta Apparel - 7 Oz Fleece Hood,https://www.deltaapparel.com/prodimg/hires/94200KLL.png,,,,,,
7 Oz Fleece Hood,Delta Fleece Adult Snow Heather French Terry Hoodie,Delta Apparel,94200,94200,94200KLL2X,A08,17.3664,GRAPHITE SNOW HEATHER,,,,DELTA APPAREL,11.73,,94200 - Delta Apparel - 7 Oz Fleece Hood,https://www.deltaapparel.com/prodimg/hires/94200KLL.png,,,,,,
7 Oz Fleece Hood,Delta Fleece Adult Snow Heather French Terry Hoodie,Delta Apparel,94200,94200,94200KLL3X,A11,18.7008,GRAPHITE SNOW HEATHER,,,,DELTA APPAREL,12.76,,94200 - Delta Apparel - 7 Oz Fleece Hood,https://www.deltaapparel.com/prodimg/hires/94200KLL.png,,,,,,
7 Oz Flc Zip Hood,Delta Fleece Adult Snow Heather French Terry Zip Hoodie,Delta Apparel,94300,94300,94300K45XS,A03,13.1600,ROYAL SNOW HEATHER,,#7E92C7,,DELTA APPAREL,12.47,027362089184,94300 - Delta Apparel - 7 Oz Flc Zip Hood,https://www.deltaapparel.com/prodimg/hires/94300K45_072319111925.png,,,,,,
7 Oz Flc Zip Hood,Delta Fleece Adult Snow Heather French Terry Zip Hoodie,Delta Apparel,94300,94300,94300K45S,A04,14.0928,ROYAL SNOW HEATHER,,#7E92C7,,DELTA APPAREL,12.47,027362089160,94300 - Delta Apparel - 7 Oz Flc Zip Hood,https://www.deltaapparel.com/prodimg/hires/94300K45_072319111925.png,,,,,,
7 Oz Flc Zip Hood,Delta Fleece Adult Snow Heather French Terry Zip Hoodie,Delta Apparel,94300,94300,94300K45M,A05,14.8272,ROYAL SNOW HEATHER,,#7E92C7,,DELTA APPAREL,12.47,027362089153,94300 - Delta Apparel - 7 Oz Flc Zip Hood,https://www.deltaapparel.com/prodimg/hires/94300K45_072319111925.png,,,,,,
7 Oz Flc Zip Hood,Delta Fleece Adult Snow Heather French Terry Zip Hoodie,Delta Apparel,94300,94300,94300K45L,A06,16.1008,ROYAL SNOW HEATHER,,#7E92C7,,DELTA APPAREL,12.47,027362089146,94300 - Delta Apparel - 7 Oz Flc Zip Hood,https://www.deltaapparel.com/prodimg/hires/94300K45_072319111925.png,,,,,,
7 Oz Flc Zip Hood,Delta Fleece Adult Snow Heather French Terry Zip Hoodie,Delta Apparel,94300,94300,94300K45XL,A07,17.2336,ROYAL SNOW HEATHER,,#7E92C7,,DELTA APPAREL,12.47,027362089177,94300 - Delta Apparel - 7 Oz Flc Zip Hood,https://www.deltaapparel.com/prodimg/hires/94300K45_072319111925.png,,,,,,
7 Oz Flc Zip Hood,Delta Fleece Adult Snow Heather French Terry Zip Hoodie,Delta Apparel,94300,94300,94300K452X,A08,17.7008,ROYAL SNOW HEATHER,,#7E92C7,,DELTA APPAREL,13.50,027362089207,94300 - Delta Apparel - 7 Oz Flc Zip Hood,https://www.deltaapparel.com/prodimg/hires/94300K45_072319111925.png,,,,,,
7 Oz Flc Zip Hood,Delta Fleece Adult Snow Heather French Terry Zip Hoodie,Delta Apparel,94300,94300,94300K453X,A11,19.4336,ROYAL SNOW HEATHER,,#7E92C7,,DELTA APPAREL,14.15,027362089214,94300 - Delta Apparel - 7 Oz Flc Zip Hood,https://www.deltaapparel.com/prodimg/hires/94300K45_072319111925.png,,,,,,
7 Oz Flc Zip Hood,Delta Fleece Adult Snow Heather French Terry Zip Hoodie,Delta Apparel,94300,94300,94300K46XS,A03,13.1600,DENIM SNOW HEATHER,,#637285,,DELTA APPAREL,12.47,027362089269,94300 - Delta Apparel - 7 Oz Flc Zip Hood,https://www.deltaapparel.com/prodimg/hires/94300K46_072319111933.png,,,,,,
7 Oz Flc Zip Hood,Delta Fleece Adult Snow Heather French Terry Zip Hoodie,Delta Apparel,94300,94300,94300K46S,A04,14.0928,DENIM SNOW HEATHER,,#637285,,DELTA APPAREL,12.47,027362089245,94300 - Delta Apparel - 7 Oz Flc Zip Hood,https://www.deltaapparel.com/prodimg/hires/94300K46_072319111933.png,,,,,,
7 Oz Flc Zip Hood,Delta Fleece Adult Snow Heather French Terry Zip Hoodie,Delta Apparel,94300,94300,94300K46M,A05,14.8272,DENIM SNOW HEATHER,,#637285,,DELTA APPAREL,12.47,027362089238,94300 - Delta Apparel - 7 Oz Flc Zip Hood,https://www.deltaapparel.com/prodimg/hires/94300K46_072319111933.png,,,,,,
7 Oz Flc Zip Hood,Delta Fleece Adult Snow Heather French Terry Zip Hoodie,Delta Apparel,94300,94300,94300K46L,A06,16.1008,DENIM SNOW HEATHER,,#637285,,DELTA APPAREL,12.47,027362089221,94300 - Delta Apparel - 7 Oz Flc Zip Hood,https://www.deltaapparel.com/prodimg/hires/94300K46_072319111933.png,,,,,,
7 Oz Flc Zip Hood,Delta Fleece Adult Snow Heather French Terry Zip Hoodie,Delta Apparel,94300,94300,94300K46XL,A07,17.2336,DENIM SNOW HEATHER,,#637285,,DELTA APPAREL,12.47,027362089252,94300 - Delta Apparel - 7 Oz Flc Zip Hood,https://www.deltaapparel.com/prodimg/hires/94300K46_072319111933.png,,,,,,
7 Oz Flc Zip Hood,Delta Fleece Adult Snow Heather French Terry Zip Hoodie,Delta Apparel,94300,94300,94300K462X,A08,17.7008,DENIM SNOW HEATHER,,#637285,,DELTA APPAREL,13.50,027362089283,94300 - Delta Apparel - 7 Oz Flc Zip Hood,https://www.deltaapparel.com/prodimg/hires/94300K46_072319111933.png,,,,,,
7 Oz Flc Zip Hood,Delta Fleece Adult Snow Heather French Terry Zip Hoodie,Delta Apparel,94300,94300,94300K463X,A11,19.4336,DENIM SNOW HEATHER,,#637285,,DELTA APPAREL,14.15,027362089290,94300 - Delta Apparel - 7 Oz Flc Zip Hood,https://www.deltaapparel.com/prodimg/hires/94300K46_072319111933.png,,,,,,
7 Oz Flc Zip Hood,Delta Fleece Adult Snow Heather French Terry Zip Hoodie,Delta Apparel,94300,94300,94300K47XS,A03,13.1600,GRAPHITE SNOW HEATHER,,#7F7C83,,DELTA APPAREL,12.47,027362089344,94300 - Delta Apparel - 7 Oz Flc Zip Hood,https://www.deltaapparel.com/prodimg/hires/94300K47_072319111942.png,,,,,,
